StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q145,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,dem_ingroup1,dem_ingroup2,dem_ingroup3,rep_outgroup1,rep_outgroup2,rep_outgroup3,rep_ingroup1,rep_ingroup2,rep_ingroup3,dem_outgroup1,dem_outgroup2,dem_outgroup3,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,cond1_selection,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q141,Q142,Q143_1,Q144,cond2_timing_First Click,cond2_timing_Last Click,cond2_timing_Page Submit,cond2_timing_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),dem3_timing_First Click,dem3_timing_Last Click,dem3_timing_Page Submit,dem3_timing_Click Count,rep4_timing_First Click,rep4_timing_Last Click,rep4_timing_Page Submit,rep4_timing_Click Count,dem1_timing_First Click,dem1_timing_Last Click,dem1_timing_Page Submit,dem1_timing_Click Count,rep2_timing_First Click,rep2_timing_Last Click,rep2_timing_Page Submit,rep2_timing_Click Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,ethnicity_8_TEXT,pol_or,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,aid,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions,FL_138_DO,FL_21_DO
2023-11-06 16:02:16,2023-11-06 16:16:44,0,70.35.178.157,100,868,1,2023-11-06 16:16:45,R_2aWMjTJuO5nM0vL,,,,,34.2644,-78.0591,anonymous,EN,1,64410827edd51619ec01d945,1,285.572,342.002,351.678,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,297,R_2aWMjTJuO5nM0vL,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
2023-11-06 16:00:47,2023-11-06 16:17:25,0,100.16.225.115,100,997,1,2023-11-06 16:17:25,R_51jkka2rAM0SiCR,,,,,39.211,-76.8362,anonymous,EN,1,6441c37f5666c66e67eba833,1,142.682,306.124,307.927,6,0,0,3.006,0,78,0,0,11.356,0,,,,,,,7,7,7,2,2,1,0,0,61.696,0,4,4,872,57,Region #2,17,3,0,0,7.733,0,0,0,23.412,0,21.001,21.001,25.007,1,2,5.002,8.518,25.722,3,,2,6,10,"The green tasks are definitely going to be the more popular choice ... But I kept things fair I think. ",,,,,,,,,,,,,,,,,,,,,,,,,"I think the purpose of the study was to see how Democrats and Republicans sub-consciously feel about working with one another.  ",2,"The response from the other participants felt long ... Wasn't sure if A.I. was involved. ",1,,1,,"It was a fun study, I know for a fact the green tasks be the most favorable to do. Thanks for the study! ",18,1,,3,,7,1,1,6392NwKkvp,MoHi_Study2,,292,R_51jkka2rAM0SiCR,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player2-Republican: Hey
<br>Player1-Democrat: Hi , how is everyone
<br>Player3-Democrat: hi
<br>Player2-Republican: Good, hope everyone else is. Cool task we had
<br>Player4-Republican: hi.  I had no clue how many circles.  I just through a number out there
<br>Player3-Democrat: wasnt hard to estimate dots
<br>Player1-Democrat: so did you guys guess starting with the big dots
<br>Player2-Republican: Nah 
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,,UNDERESTIMATOR,FL_32
2023-11-06 16:00:12,2023-11-06 16:17:49,0,108.202.225.34,100,1057,1,2023-11-06 16:17:50,R_1242ct7lrkKHJLj,,,,,26.5991,-80.1284,anonymous,EN,1,5f048fdc0aea5b0ae3215fc9,1,0,0,307.316,0,0,0,3.116,0,100,0,0,2.411,0,6,6,6,1,1,1,,,,,,,0,0,23.141,0,1,4,685,88,Region #2,18,3,0,0,12.975,0,0,0,11.65,0,0,0,25.014,0,1,14.952,14.952,16.814,1,1,1,4,8,no,,,,,,,,,,,,,,,,,,,,,,,,,TO see what your party affiliate is to your personality,2,Did not say much,2,Because of AI there are many things that real people do not do,1,,"It was interesting and fun. ",58,2,,7,,1,1,1,6392NwKkvp,MoHi_Study2,,292,R_1242ct7lrkKHJLj,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player2-Republican: Hey
<br>Player1-Democrat: Hi , how is everyone
<br>Player3-Democrat: hi
<br>Player2-Republican: Good, hope everyone else is. Cool task we had
<br>Player4-Republican: hi.  I had no clue how many circles.  I just through a number out there
<br>Player3-Democrat: wasnt hard to estimate dots
<br>Player1-Democrat: so did you guys guess starting with the big dots
<br>Player2-Republican: Nah 
<br> *** Player2-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>Player1-Democrat: I tried
<br> *** Player1-Democrat has left the chat ***
<br>",,chatLog,,,,UNDERESTIMATOR,FL_32
2023-11-06 16:01:11,2023-11-06 16:17:51,0,75.219.17.201,100,999,1,2023-11-06 16:17:52,R_bBM50jREqYFcuAx,,,,,41.2093,-96.0548,anonymous,EN,1,6463e139c1cfbd6321e08714,1,689.108,689.108,695.299,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,297,R_bBM50jREqYFcuAx,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
2023-11-06 16:00:20,2023-11-06 16:18:33,0,71.46.225.86,100,1093,1,2023-11-06 16:18:33,R_r8cgS69ZH9pL7BT,,,,,29.0236,-80.9594,anonymous,EN,1,569298838d93fe000dfa033c,1,0,0,465.428,0,0,0,3.021,0,333,0,0,1.191,0,6,4,5,2,2,2,,,,,,,0,0,22.67,0,1,1,595,220,Region #2,14,3,0,0,11.636,0,0,0,19.302,0,0,0,25.022,0,1,16.649,16.649,18.091,1,1,2,4,10,no,,,,,,,,,,,,,,,,,,,,,,,,,not sure,1,,4,,1,,no,64,2,,7,,1,1,1,6392NwKkvp,MoHi_Study2,,293,R_r8cgS69ZH9pL7BT,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player3-Democrat: It's a difficult task!
<br>Player4-Republican: I underestimated! 
<br>Player1-Democrat: Did anyone else try to count the number of dots across the top and bottom?
<br>Player3-Democrat: Did anyone get it right (or even close) ??
<br>Player1-Democrat: I figured I'd have a few more seconds at least
<br>Player2-Republican: You don't have enough time to at least do an estimate
<br>Player4-Republican: I thought about it but it went away too soon
<br>Player1-Democrat: Yep, like 2 seconds tops.
<br>Player2-Republican: Too fast!
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,,UNDERESTIMATOR,FL_32
2023-11-06 16:08:55,2023-11-06 16:18:40,0,173.26.154.126,100,585,1,2023-11-06 16:18:41,R_31Wr6tfuUWShanf,,,,,42.4786,-92.3682,anonymous,EN,1,6101c55af04b6468630cfa65,1,0,0,12.868,0,0,0,3.106,0,45,0,0,40.143,0,,,,,,,6,6,5,2,2,2,0,0,24.173,0,1,4,643,83,Region #2,17,3,0,0,10.516,0,0,0,16.746,0,0,0,25.005,0,,,,,,,,,,,,,,,3,3,10,,,,,,,,,,,,,,0,0,45.006,0,To see how people choose tasks to benefit themselves,1,,1,,,,,20,2,,7,,6,1,1,6392NwKkvp,MoHi_Study2,,293,R_31Wr6tfuUWShanf,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player3-Democrat: It's a difficult task!
<br>Player4-Republican: I underestimated! 
<br>Player1-Democrat: Did anyone else try to count the number of dots across the top and bottom?
<br>Player3-Democrat: Did anyone get it right (or even close) ??
<br>Player1-Democrat: I figured I'd have a few more seconds at least
<br>Player2-Republican: You don't have enough time to at least do an estimate
<br>Player4-Republican: I thought about it but it went away too soon
<br>Player1-Democrat: Yep, like 2 seconds tops.
<br>Player2-Republican: Too fast!
<br>",,chatLog,,,,UNDERESTIMATOR,FL_55
2023-11-06 16:02:03,2023-11-06 16:19:32,0,69.243.21.103,100,1049,1,2023-11-06 16:19:33,R_2SxHJo7BdrbLtLZ,,,,,39.3407,-76.6753,anonymous,EN,1,6544580d8565fa7cf3ef97a6,1,350.297,350.297,438.43,2,0,0,3.106,0,130,0,0,47.559,0,6,6,6,1,1,1,,,,,,,0,0,21.864,0,4,5,564,344,Region #2,15,3,0,0,8.589,0,0,0,16.389,0,0,0,25.117,0,,,,,,,,,,,,,,,2,2,8,,,,,,0,0,45.108,0,,,,,,,,,To see if our political party affiliation would shape how we viewed the actions of other participants.,1,,2,I started to get suspicious that I was interacting with bots and each choice was guided.,1,,,29,1,,"2,7",,2,1,1,6392NwKkvp,MoHi_Study2,,293,R_2SxHJo7BdrbLtLZ,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player3-Democrat: It's a difficult task!
<br>Player4-Republican: I underestimated! 
<br>Player1-Democrat: Did anyone else try to count the number of dots across the top and bottom?
<br>Player3-Democrat: Did anyone get it right (or even close) ??
<br>Player1-Democrat: I figured I'd have a few more seconds at least
<br>Player2-Republican: You don't have enough time to at least do an estimate
<br>Player4-Republican: I thought about it but it went away too soon
<br>Player1-Democrat: Yep, like 2 seconds tops.
<br>Player2-Republican: Too fast!
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_56
2023-11-06 16:04:29,2023-11-06 16:20:46,0,99.9.30.235,100,977,1,2023-11-06 16:20:47,R_3svlgsg6bifLv8S,,,,,32.7254,-97.3208,anonymous,EN,1,6529bcd74ee9e1df2c5061e4,1,0,0,16.647,0,0,0,3.017,0,50,0,0,1.933,0,,,,,,,5,5,3,5,5,5,21.534,21.534,23.954,1,1,4,560,342,Region #2,17,3,0,0,13.762,0,29.301,29.301,31.469,1,0,0,25.034,0,,,,,,,,,,,0,0,46.129,0,3,6,7,Not yet,,,,,,,,,,,,,,,,,If people were lazy.,2,Not enough chatting,2,Just a hunch,1,,"No,  Interesting survey.",52,1,,7,,5,1,1,6392NwKkvp,MoHi_Study2,,292,R_3svlgsg6bifLv8S,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player2-Republican: Hey
<br>Player1-Democrat: Hi , how is everyone
<br>Player3-Democrat: hi
<br>Player2-Republican: Good, hope everyone else is. Cool task we had
<br>Player4-Republican: hi.  I had no clue how many circles.  I just through a number out there
<br>Player3-Democrat: wasnt hard to estimate dots
<br>Player1-Democrat: so did you guys guess starting with the big dots
<br>Player2-Republican: Nah 
<br> *** Player2-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>Player1-Democrat: I tried
<br> *** Player1-Democrat has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_34
2023-11-06 16:15:57,2023-11-06 16:22:21,0,24.243.117.255,100,384,1,2023-11-06 16:22:22,R_2ONj0RQCCBskRa8,,,,,26.1748,-98.187,anonymous,EN,1,654134d0ff22af1e0e59a29f,1,0,0,302.694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,298,R_2ONj0RQCCBskRa8,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
2023-11-06 16:13:11,2023-11-06 16:22:29,0,216.82.61.142,100,557,1,2023-11-06 16:22:29,R_3JdRD65DkTkMKBp,,,,,34.777,-77.3769,anonymous,EN,1,614fd56753386a7c522d5feb,1,0,0,129,0,0,0,3.033,0,35,0,0,0.848,0,,,,,,,6,6,6,1,1,1,10.19,10.19,21.592,1,1,4,590,228,Region #2,14,3,0,0,7.421,0,0,0,11.159,0,0,0,25.023,0,,,,,,,,,,,0,0,45.028,0,1,6,8,,,,,,,,,,,,,,,,,,how people make decisions,1,,1,,1,,,41,,,7,,6,1,1,6392NwKkvp,MoHi_Study2,,294,R_3JdRD65DkTkMKBp,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player1-Democrat: i guessed 128
<br>Player4-Republican: I guessed 55
<br>Player3-Democrat: i guessed 70. Underestimated.
<br>Player1-Democrat: I overestimated
<br>Player1-Democrat: I wonder what the total number was
<br>Player4-Republican: I overestimated mine
<br> *** Player4-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_34
2023-11-06 16:02:50,2023-11-06 16:22:42,0,138.199.117.238,100,1192,1,2023-11-06 16:22:43,R_1HhRwG2kTY2HmfJ,,,,,42.5243,-92.4479,anonymous,EN,1,6295661fe84d030298cf21f0,1,0,0,523.754,0,0,0,3.008,0,128,0,0,42.852,0,4,4,3,1,1,1,,,,,,,0,0,21.565,0,1,4,796,351,Region #2,17,3,0,0,8.799,0,0,0,12.674,0,0,0,25.008,0,,,,,,,,,,,,,,,1,3,10,,0,0,45.005,0,,,,,,,,,,,,,I truly am not sure,1,,1,,1,,,26,1,,7,,3,1,1,6392NwKkvp,MoHi_Study2,,294,R_1HhRwG2kTY2HmfJ,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player1-Democrat: i guessed 128
<br>Player4-Republican: I guessed 55
<br>Player3-Democrat: i guessed 70. Underestimated.
<br>Player1-Democrat: I overestimated
<br>Player1-Democrat: I wonder what the total number was
<br>Player4-Republican: I overestimated mine
<br> *** Player4-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_55
2023-11-06 16:13:51,2023-11-06 16:23:58,0,72.250.16.85,100,606,1,2023-11-06 16:23:58,R_1mezTTwEWuRNA8D,,,,,32.7797,-96.8022,anonymous,EN,1,5f8d46590faafa0105beac0f,1,0,0,13.889,0,0,0,3.013,0,55,0,0,29.683,0,,,,,,,4,1,1,4,4,1,18.656,19.642,21.206,2,2,3,597,212,Region #2,15,3,0,0,7.967,0,0,0,23.508,0,0,0,25.016,0,,,,,,,,,,,,,,,1,3,10,"I find it interesting and it is blind experiments because of it. ",,,,,,,,,0,0,45.114,0,,,,,"I think the purpose of this experiment was to see who would be more selfish at the end. ",1,,1,,1,,,15,1,,7,,4,1,1,6392NwKkvp,MoHi_Study2,,294,R_1mezTTwEWuRNA8D,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player1-Democrat: i guessed 128
<br>Player4-Republican: I guessed 55
<br>Player3-Democrat: i guessed 70. Underestimated.
<br>Player1-Democrat: I overestimated
<br>Player1-Democrat: I wonder what the total number was
<br>Player4-Republican: I overestimated mine
<br> *** Player4-Republican has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_56
2023-11-06 16:12:45,2023-11-06 16:24:00,0,162.227.127.164,100,675,1,2023-11-06 16:24:00,R_3gYqdKAXR1HG7VQ,,,,,26.139,-80.1214,anonymous,EN,1,63b884f276e5f11731241412,1,0,0,502.959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,298,R_3gYqdKAXR1HG7VQ,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
2023-11-06 16:03:16,2023-11-06 16:25:38,0,4.53.28.20,100,1342,1,2023-11-06 16:25:39,R_2OTFPEwuVy2YAwa,,,,,37.374,-121.8595,anonymous,EN,1,653152792d528bf6b55c4448,1,0,0,291.976,0,0,0,3.008,0,90,0,0,10.954,0,,,,,,,5,5,6,3,3,2,0,0,50.314,0,1,5,104,344,Region #1,17,3,0,0,22.338,0,0,0,42.166,0,0,0,25.007,0,,,,,,,,,,,,,,,2,2,9,No. It's a good exercise.,,,,,0,0,45.108,0,,,,,,,,,To study the behavior towards a co-worker.,1,,1,,1,,"Random or not, this is a good exercise.",45,1,,2,,5,1,1,6392NwKkvp,MoHi_Study2,,293,R_2OTFPEwuVy2YAwa,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player3-Democrat: It's a difficult task!
<br>Player4-Republican: I underestimated! 
<br>Player1-Democrat: Did anyone else try to count the number of dots across the top and bottom?
<br>Player3-Democrat: Did anyone get it right (or even close) ??
<br>Player1-Democrat: I figured I'd have a few more seconds at least
<br>Player2-Republican: You don't have enough time to at least do an estimate
<br>Player4-Republican: I thought about it but it went away too soon
<br>Player1-Democrat: Yep, like 2 seconds tops.
<br>Player2-Republican: Too fast!
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_55
2023-11-06 16:02:01,2023-11-06 16:27:35,0,75.82.155.114,100,1534,1,2023-11-06 16:27:35,R_3JJczpjqnFFocmX,,,,,33.7908,-118.3248,anonymous,EN,1,5928b6414a05920001393ecf,1,451.689,451.689,678.759,1,0,0,3.008,0,70,0,0,13.989,0,6,6,5,1,1,1,,,,,,,0,0,21.543,0,1,4,697,72,Region #2,16,3,0,0,16.798,0,0,0,35.075,0,0,0,25.011,0,,,,,,,,,,,,,,,1,6,10,,,,,,,,,,,,,,0,0,45.007,0,To see how democrats vs republicans make decisions.,1,,2,Because the study required specific answers and needed participants to believe others were choosing tasks for them.,1,,,24,2,,7,,2,1,1,6392NwKkvp,MoHi_Study2,,294,R_3JJczpjqnFFocmX,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player1-Democrat: i guessed 128
<br>Player4-Republican: I guessed 55
<br>Player3-Democrat: i guessed 70. Underestimated.
<br>Player1-Democrat: I overestimated
<br>Player1-Democrat: I wonder what the total number was
<br>Player4-Republican: I overestimated mine
<br> *** Player4-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,,UNDERESTIMATOR,FL_56
2023-11-06 16:14:01,2023-11-06 16:38:45,0,104.181.157.34,100,1483,1,2023-11-06 16:38:45,R_xgV8iHMtFe47v45,,,,,30.4421,-97.6339,anonymous,EN,1,5e8debd2ae7a80071f189793,1,0,0,1451.625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,296,R_xgV8iHMtFe47v45,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
2023-11-06 16:40:34,2023-11-06 16:41:45,0,104.181.157.34,100,71,1,2023-11-06 16:41:46,R_O3XgoYYLbTmHeg1,,,,,30.4421,-97.6339,anonymous,EN,1,5e8debd2ae7a80071f189793,1,59.947,59.947,60.276,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,300,R_O3XgoYYLbTmHeg1,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
2023-11-06 16:33:11,2023-11-06 16:41:55,0,73.242.114.72,100,523,1,2023-11-06 16:41:55,R_1eDjiJoSz9y1LIj,,,,,44.9705,-93.2389,anonymous,EN,1,63a49d5bb18f18863fe82dae,1,0,0,470.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,300,R_1eDjiJoSz9y1LIj,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
2023-11-06 16:33:08,2023-11-06 16:42:33,0,107.77.221.69,100,564,1,2023-11-06 16:42:34,R_30iqJZ6BJ2xs1iD,,,,,29.7646,-95.3657,anonymous,EN,1,581bd344930a280001062c90,1,122.658,460.176,463.091,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,300,R_30iqJZ6BJ2xs1iD,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
2023-11-06 16:41:40,2023-11-06 16:51:18,0,70.233.172.237,100,577,1,2023-11-06 16:51:19,R_db2DwgUnxPMSZ7H,,,,,30.1294,-95.4238,anonymous,EN,1,5850bd1063615500014e2071,1,0,0,306.568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,301,R_db2DwgUnxPMSZ7H,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
